TGs,Potential_TFs,Predicted_TFBS,match_score
LINC00174,SREBF1,-,6.51360544217687
PNMA2,SREBF1,-,6.81972789115646
GLDC,SREBF1,-,6.41156462585034
TJP2,SREBF1,-,6.87074829931973
ZNF436-AS1,SREBF2,-,6.92468619246862
MDS2,SREBF2,-,6.56903765690377
EXO1,SREBF2,-,6.48535564853557
OGFOD2,SREBF2,-,7.17573221757322
MYCBP2-AS1,SREBF2,-,7.44769874476988
CDKL1,SREBF2,-,7.07112970711297
EML1,SREBF2,-,6.50627615062762
AP3B2,SREBF2,-,7.48953974895398
PDIA2,SREBF2,-,6.86192468619247
CIITA,SREBF2,-,6.69456066945607
BANP,SREBF2,-,6.46443514644352
PSMB3,SREBF2,-,6.54811715481172
ETV4,SREBF2,-,7.07112970711297
MAP3K14,SREBF2,-,6.73640167364017
DTNB,SREBF2,-,6.54811715481172
ASIC4,SREBF2,-,6.86192468619247
INPP5D,SREBF2,-,6.75732217573222
SLCO4A1,SREBF2,-,6.84100418410042
LINC00189,SREBF2,-,6.67364016736402
LINC01668,SREBF2,-,6.69456066945607
MOV10L1,SREBF2,-,6.96652719665272
MFSD1,SREBF2,-,7.28033472803347
PPP2R5D,SREBF2,-,6.50627615062762
POMK,SREBF2,-,7.28033472803347
GPAA1,SREBF2,-,7.44769874476988
SLC25A25,SREBF2,-,6.82008368200837
HUWE1,SREBF2,-,6.54811715481172
ST7L,SREBF2,-,6.54811715481172
ITGB1-DT,SREBF2,-,6.46443514644352
ENTPD1-AS1,SREBF2,-,6.50627615062762
BAD,SREBF2,-,6.50627615062762
TCTN1,SREBF2,-,6.56903765690377
OASL,SREBF2,-,7.32217573221757
RNF31,SREBF2,-,6.52719665271967
NOVA1,SREBF2,-,6.82008368200837
DDHD1,SREBF2,-,6.54811715481172
ARMC5,SREBF2,-,6.48535564853557
ACSF3,SREBF2,-,6.67364016736402
SEC14L1,SREBF2,-,6.50627615062762
RNMT,SREBF2,-,6.56903765690377
BORCS8,SREBF2,-,6.63179916317992
LINC01766,SREBF2,-,6.75732217573222
LINC01668,SREBF2,-,6.56903765690377
MED15,SREBF2,-,6.52719665271967
ARHGEF26,SREBF2,-,6.75732217573222
CLCN2,SREBF2,-,6.75732217573222
P4HA2,SREBF2,-,6.52719665271967
LINC01843,SREBF2,-,6.86192468619247
DDR1,SREBF2,-,7.51046025104603
PON3,SREBF2,-,6.61087866108787
CSGALNACT1,SREBF2,-,6.65271966527197
POMK,SREBF2,-,7.07112970711297
NLGN3,SREBF2,-,6.65271966527197
PRKCZ,KLF5,-,6.36477174216489
SRM,KLF5,-,6.64173731615216
SLC30A2,KLF5,-,6.30497068719787
MAP7D1,KLF5,-,6.28197593264668
HIPK1,KLF5,-,6.52235560322661
SYT6,KLF5,-,7.39652360451961
SCAMP3,KLF5,-,6.28682466683319
LRRC71,KLF5,-,7.007963678573
KIAA1614-AS1,KLF5,-,6.76280873947604
ANXA11,KLF5,-,6.64217811016912
KNDC1,KLF5,-,7.77237396964399
RIC8A,KLF5,-,6.76677588562865
GATD1,KLF5,-,6.70983999177185
SLC22A18,KLF5,-,6.66267503195757
BAD,KLF5,-,6.98746675678455
MRGPRF-AS1,KLF5,-,6.63990067441485
BTG4,KLF5,-,7.27361553945841
DIXDC1,KLF5,-,6.63211331344863
SIAE,KLF5,-,6.76280873947604
KLRK1,KLF5,-,6.27316005230756
MYCBP2-AS1,KLF5,-,6.24296566214608
EXOC3L4,KLF5,-,6.40620637975874
ATP10A,KLF5,-,6.83061755241776
CARHSP1,KLF5,-,7.18854229418593
CARMIL2,KLF5,-,6.35514773946135
ABR,KLF5,-,6.64901041743193
TMEM102,KLF5,-,7.23218090186456
SHBG,KLF5,-,6.46777061079358
ARHGAP44,KLF5,-,6.40620637975874
RHBDL3,KLF5,-,6.6743560734069
ERBB2,KLF5,-,7.39652360451961
NFE2L1,KLF5,-,6.53190614026066
TMEM92,KLF5,-,6.73261434931457
SPATA20,KLF5,-,6.23664761456971
HGS,KLF5,-,6.6393864147284
POLRMT,KLF5,-,7.6393276421928
POLRMT,KLF5,-,6.64871655475396
MAP2K2,KLF5,-,6.373587622504
CRB3,KLF5,-,6.4825372103616
SLC44A2,KLF5,-,6.2816820699687
ELOF1,KLF5,-,6.78411378362891
MAN2B1,KLF5,-,7.65299225671844
TM6SF2,KLF5,-,7.40614760722314
PEPD,KLF5,-,6.54983176361686
LINC01766,KLF5,-,6.53822418783702
ARHGAP33,KLF5,-,6.66267503195757
KIR2DL3,KLF5,-,6.23451711015443
KIF1A,KLF5,-,6.95367254881794
MIR1-1HG,KLF5,-,6.50611969026874
LINC00649,KLF5,-,7.27361553945841
ERG,KLF5,-,6.30217899175715
BRD1,KLF5,-,6.80740240085808
SBF1,KLF5,-,6.42170763602169
P4HTM,KLF5,-,6.26801745544307
LINC00885,KLF5,-,6.46725635110713
LIFR-AS1,KLF5,-,6.91003394113931
DIAPH1,KLF5,-,7.39652360451961
CCNJL,KLF5,-,7.36471296962929
DDR1,KLF5,-,6.65305102925403
NOTCH4,KLF5,-,7.35508896692576
RCAN2,KLF5,-,6.44117603843724
CCZ1B,KLF5,-,6.89019821037629
GNG11,KLF5,-,6.76280873947604
PVT1,KLF5,-,6.33119793120675
ST3GAL1,KLF5,-,7.63984190187925
PARP10,KLF5,-,6.22871332226451
STOML2,KLF5,-,6.64798189805904
EDA2R,KLF5,-,6.32113313448625
L1CAM,KLF5,-,7.35508896692576
NOTCH2NLA,KLF5,-,6.36139232136823
THEM5,KLF5,-,6.30959902437591
TMEM79,KLF5,-,6.4236177434285
LEMD1,KLF5,-,6.48363919540399
HHAT,KLF5,-,6.75009917865381
MARK1,KLF5,-,6.31525588092684
VWA2,KLF5,-,6.68398007611043
PTHLH,KLF5,-,6.77243274217958
HRK,KLF5,-,7.35508896692576
NCOR2,KLF5,-,6.27595174774828
GALNT9,KLF5,-,7.77237396964399
PRKD1,KLF5,-,6.57892416873595
PAPLN,KLF5,-,6.52228213755712
ONECUT1,KLF5,-,7.6393276421928
MAN2C1,KLF5,-,6.35801290057156
PDIA2,KLF5,-,6.3965823770552
GSG1L,KLF5,-,6.38071379244479
DOC2A,KLF5,-,6.60676765747366
HAS3,KLF5,-,6.23223967440015
ZC3H18,KLF5,-,6.75009917865381
DVL2,KLF5,-,6.66267503195757
KCNJ12,KLF5,-,6.41531612277583
MLLT6,KLF5,-,6.32113313448625
FMNL1,KLF5,-,6.24134941741724
ARHGAP27,KLF5,-,6.63211331344863
WFIKKN2,KLF5,-,6.65305102925403
CD79B,KLF5,-,6.22658281784922
ENDOV,KLF5,-,7.20169264902511
SLC38A10,KLF5,-,6.46725635110713
HGS,KLF5,-,6.63990067441485
ZBTB7C,KLF5,-,6.76567390058626
POLRMT,KLF5,-,7.77237396964399
CRB3,KLF5,-,7.23218090186456
MAN2B1,KLF5,-,7.77237396964399
RFX1,KLF5,-,7.76274996694045
NPHS1,KLF5,-,6.88057420767275
ALKAL2,KLF5,-,6.73018998222131
CCDC85A,KLF5,-,6.59067867585477
RAB11FIP5,KLF5,-,6.65584272469475
ANKRD23,KLF5,-,6.76567390058626
TNS1,KLF5,-,6.57069601375277
KIF1A,KLF5,-,6.76280873947604
CABIN1,KLF5,-,6.35514773946135
SULT4A1,KLF5,-,7.77237396964399
MOV10L1,KLF5,-,6.94595865352121
HDAC10,KLF5,-,7.10875857711691
GNAT1,KLF5,-,6.38673797734319
ABTB1,KLF5,-,6.76280873947604
DZIP1L,KLF5,-,6.79777839815454
CLCN2,KLF5,-,6.74098943563673
GAK,KLF5,-,6.7812486225187
CTNND2,KLF5,-,6.77243274217958
ANKDD1B,KLF5,-,7.25495525940728
LINC01843,KLF5,-,7.02544850791225
F13A1,KLF5,-,6.4315520357337
DDR1,KLF5,-,6.78837479245948
PTK7,KLF5,-,7.23166664217811
RCAN2,KLF5,-,6.64901041743193
HDAC2-AS2,KLF5,-,6.3965823770552
TMEM184A,KLF5,-,6.97835701376747
CCZ1B,KLF5,-,6.35911488561395
ICA1,KLF5,-,7.32107436195066
GRB10,KLF5,-,7.32482111109478
AGAP3,KLF5,-,6.50641355294671
XKR5,KLF5,-,6.4904715026668
TRMT9B,KLF5,-,6.24046782938333
ZHX2,KLF5,-,6.4665216944122
KHDRBS3,KLF5,-,7.10875857711691
TJP2,KLF5,-,7.6393276421928
LCN8,KLF5,-,6.46248108259011
EHMT1,KLF5,-,6.46777061079358
HUWE1,KLF5,-,6.23223967440015
NLGN3,KLF5,-,6.23223967440015
PAK3,KLF5,-,6.33024287750334
PNCK,KLF5,-,6.66171997825416
RIC8A,ELF4,-,8.17643393903733
DVL2,ELF4,-,8.23795281896945
SP140,ELF4,-,8.31865213671377
RIPOR3,ELF4,-,8.91025173393291
HAND2-AS1,ELF4,-,9.09106296403758
EWSAT1,ELF4,-,8.32453085134347
ABR,ELF4,-,9.09980961651124
SNTG2,ELF4,-,8.16088884715171
SLC23A2,ELF4,-,8.18591434182813
CYLD,HSF1,-,9.4027703193582
CARHSP1,HSF1,-,9.9543381760514
DPM1,HSF1,-,8.90645375280681
LINC00885,HSF1,-,8.98488182453551
LAP3,HSF1,-,9.02493232533354
GNG11,HSF1,-,8.8657862658682
MSI1,IRF9,-,11.4900075312455
PTAFR,JDP2,-,6.92241430320867
ATP1A1,JDP2,-,6.73749804800487
HPD,JDP2,-,7.36551908447511
SMAD3,JDP2,-,6.76893662051059
MYO15B,JDP2,-,7.37579476161687
AUTS2,JDP2,-,6.84915422994859
SHTN1,JDP2,-,6.89382279895526
STIM1,JDP2,-,6.73749804800487
DOC2A,JDP2,-,6.73638450056544
NF1,JDP2,-,7.63271039689134
SP140,JDP2,-,7.35174699435405
METTL6,JDP2,-,7.51782528200622
SMIM40,JDP2,-,6.8552592360536
SRRM3,JDP2,-,6.77010810567755
AGAP3,JDP2,-,6.75633601555649
STIL,MEF2B,-,8.84987907001799
ITGB1-DT,MEF2B,-,8.84987907001799
CD44,MEF2B,-,8.45588437431545
IL4R,MEF2B,-,8.67906362816943
LRRC32,MEF2B,-,9.10684812159678
CNOT6L,MEF2B,-,8.33126323131109
FGF5,MEF2B,-,8.31082620475637
RSPO2,MEF2B,-,8.39292406225374
PARP10,MEF2B,-,8.84498730042034
XPNPEP1,MLX,-,7.19338852350405
UEVLD,MLX,-,6.97370537878211
MGP,MLX,-,7.30089355464291
IL4R,MLX,-,7.07898529485197
WBP2,MLX,-,7.53681232997045
CD22,MLX,-,7.18971567002752
PCBP1-AS1,MLX,-,7.07720212794754
DDR1,MLX,-,7.07898529485197
EBF2,MLX,-,6.96675623630503
CTSL,MLX,-,6.99000257163045
NACC2,MLX,-,7.17240854241463
SIAE,MLX,-,7.10174923565914
CD9,MLX,-,7.19160535659963
IL4R,MLX,-,7.07764025647813
CYBC1,MLX,-,7.37373065779925
IL1RL2,MLX,-,7.04619155214564
SP140,MLX,-,7.27663455676006
FBXL2,MLX,-,7.31056576418223
NISCH,MLX,-,7.18971567002752
RPL35A,MLX,-,7.73468342269428
C2,MLX,-,7.10542208913566
CAPN11,MLX,-,7.30089355464291
TCEAL5,MLX,-,8.04990752278877
VIL1,SRF,-,11.1630103448554
FHAD1,TFAP4,-,7.45338253865381
ZNF436-AS1,TFAP4,-,7.1987780518155
SDCCAG8,TFAP4,-,6.77530712166075
FRMD4A,TFAP4,-,7.25466645845113
PTDSS2,TFAP4,-,6.80358931414466
TKFC,TFAP4,-,6.93113158208892
ETFBKMT,TFAP4,-,6.85004623182261
RNF41,TFAP4,-,7.15187962749907
SV2B,TFAP4,-,7.81696952506312
IL4R,TFAP4,-,7.10040995119993
NFATC3,TFAP4,-,6.82119863132257
EPN2,TFAP4,-,6.75240353945558
EZH1,TFAP4,-,7.49647426032356
SEC14L1,TFAP4,-,6.82234926457389
ANKRD23,TFAP4,-,6.77501520203289
RIPOR3,TFAP4,-,6.80387321575473
C2CD2,TFAP4,-,6.81720318357121
LZTR1,TFAP4,-,6.87842473367922
AMT,TFAP4,-,6.87896913303301
GAK,TFAP4,-,6.82119863132257
SEPTIN11,TFAP4,-,7.04006397254471
SMIM40,TFAP4,-,6.9009401038904
CCN2,TFAP4,-,6.75049068559247
MAGI2-AS3,TFAP4,-,6.8550589904438
SFTPC,TFAP4,-,6.75181017960979
EBF2,TFAP4,-,7.20064643590144
PIK3C2B,TFAP4,-,6.90064818426254
RHOG,TFAP4,-,7.35151676422671
RAB30,TFAP4,-,6.75440438898205
LINC02715,TFAP4,-,7.42134693816772
WSCD2,TFAP4,-,6.90079013086582
MAN2C1,TFAP4,-,7.15187962749907
AP3B2,TFAP4,-,7.81696952506312
DOC2A,TFAP4,-,6.90123185309405
BANP,TFAP4,-,6.87842473367922
HID1,TFAP4,-,7.01572799265977
GNAL,TFAP4,-,6.83042453815257
PWWP3A,TFAP4,-,6.74754616622814
INPP5D,TFAP4,-,6.95225980716496
SLCO4A1,TFAP4,-,6.74640393181307
CDC45,TFAP4,-,6.77477334465502
CNOT6L,TFAP4,-,7.25466645845113
IK,TFAP4,-,6.90079013086582
STK10,TFAP4,-,6.76120940071314
ZSCAN9,TFAP4,-,7.04862055314542
LY6G6C,TFAP4,-,7.90041452575445
SMIM40,TFAP4,-,6.78488603107306
NFE4,TFAP4,-,7.04006397254471
ARTN,VENTX,-,5.85174713769158
CD1E,VENTX,-,5.99244008563905
CD27-AS1,VENTX,-,6.44940086020841
ETFBKMT,VENTX,-,5.84542563718031
KIF21A,VENTX,-,5.70127677988252
CCDC9B,VENTX,-,5.82586945379373
TUBGCP4,VENTX,-,5.68868647004984
PIPOX,VENTX,-,5.76979797742335
LILRB1,VENTX,-,6.46533264238061
XPO1,VENTX,-,6.21787886245835
PPARG,VENTX,-,5.98710152579033
CORIN,VENTX,-,5.81232202198993
NDUFAF4,VENTX,-,5.70852014237709
GRB10,VENTX,-,5.92808644508094
DNAJB9,VENTX,-,6.49331223821277
LRRC8A,VENTX,-,6.23904933499299
ANKRD65,VENTX,-,5.77457088815576
PRKACB,VENTX,-,6.01913762555522
KLRK1,VENTX,-,5.68593480184939
LINC00598,VENTX,-,5.63760309020659
SV2B,VENTX,-,6.409614328506
MYLK3,VENTX,-,5.80611536061909
SRSF1,VENTX,-,5.82586945379373
SMARCD2,VENTX,-,5.7432086458931
AMZ2,VENTX,-,5.70318974007634
MYO7B,VENTX,-,5.81232202198993
RBM39,VENTX,-,5.82120420124668
CHKB,VENTX,-,5.80527241907448
BBX,VENTX,-,5.93184460497947
MECOM,VENTX,-,5.84755336780606
WDFY3-AS2,VENTX,-,5.68371025538505
SLC1A3,VENTX,-,5.62920919430537
ELOVL2-AS1,VENTX,-,5.86254626311819
FRS3,VENTX,-,6.09480529555823
ENPP2,VENTX,-,6.09267756493248
PARP10,VENTX,-,5.82586945379373
SARAF,RARA,-,12.7373461983353
EXOC3L4,EGR2,-,8.09088324181655
TM6SF2,EGR2,-,7.83911192705396
SULT4A1,EGR2,-,8.06318437041394
BRD1,EGR2,-,7.63934014261447
ARHGEF26,EGR2,-,8.38622168077228
CCZ1B,EGR2,-,7.93694104561945
ARTN,EGR2,-,7.74765404980667
NTNG1,EGR2,-,7.79138032481275
BCAR1,EGR2,-,7.92192535133571
ANKDD1B,EGR2,-,7.83911192705396
SYT6,KLF16,-,7.4291203682498
KNDC1,KLF16,-,8.29354300484786
BAD,KLF16,-,7.57165489813356
BTG4,KLF16,-,7.39412148523542
GALNT9,KLF16,-,7.02665289912205
TMEM102,KLF16,-,7.04872770827727
ERBB2,KLF16,-,7.34228208082678
SPATA20,KLF16,-,7.75042347224641
PYCR1,KLF16,-,7.42988077243997
ZBTB7C,KLF16,-,7.18849789512181
KHSRP,KLF16,-,7.01852467938499
CRB3,KLF16,-,7.18234239773158
ELOF1,KLF16,-,7.50343170902188
TM6SF2,KLF16,-,7.84426669336708
MEIS1,KLF16,-,7.03688736995519
ANKRD23,KLF16,-,7.39218993881671
KIF1A,KLF16,-,7.24939737798923
MIR1-1HG,KLF16,-,7.66854812625544
LINC00649,KLF16,-,7.39412148523542
BRD1,KLF16,-,7.07162862477598
HTRA3,KLF16,-,7.10016783721513
WDFY3-AS2,KLF16,-,6.99319886403715
CCNJL,KLF16,-,7.94086764955281
RCAN2,KLF16,-,7.15596871372295
CCZ1B,KLF16,-,7.36296008678087
DTX2,KLF16,-,7.01316561774168
PTK2B,KLF16,-,7.10277602582358
ST3GAL1,KLF16,-,7.06363530775752
EDA2R,KLF16,-,7.08220215884266
NLGN3,KLF16,-,7.15569407761714
L1CAM,KLF16,-,7.52572132443553
LENEP,KLF16,-,7.04030505600134
HHAT,KLF16,-,7.961475407903
GALNT9,KLF16,-,7.51378051588917
ONECUT1,KLF16,-,7.43695631605071
DOC2A,KLF16,-,7.0358741251795
ZC3H18,KLF16,-,7.18612944657215
MLLT6,KLF16,-,7.0536273979376
POLRMT,KLF16,-,7.68406219220677
CRB3,KLF16,-,7.49072244142116
MAN2B1,KLF16,-,7.68406219220677
RFX1,KLF16,-,7.09863419077189
NPHS1,KLF16,-,7.25765418598772
CABIN1,KLF16,-,7.00530617298697
SULT4A1,KLF16,-,8.29354300484786
MOV10L1,KLF16,-,6.98164117394606
HDAC10,KLF16,-,7.04928207774129
CLCN2,KLF16,-,7.17300807449253
ANKDD1B,KLF16,-,7.26195868915085
DDR1,KLF16,-,7.35196225487888
ICA1,KLF16,-,7.37428421067557
GRB10,KLF16,-,7.93734779178322
NLGN3,KLF16,-,7.33241091960336
CYLD,HSF2,-,9.12370339547117
CARHSP1,HSF2,-,9.70084965911694
RNMT,HSF2,-,8.65283163211807
LINC00885,HSF2,-,9.04944162439143
LAP3,HSF2,-,8.99997504343526
GNG11,HSF2,-,8.74289840546713
STIL,MEF2D,-,9.15392648014273
ITGB1-DT,MEF2D,-,9.15392648014273
CD44,MEF2D,-,8.13069812564055
NARS2,MEF2D,-,8.12875384485779
CCDC9B,MEF2D,-,8.1588674628493
IL4R,MEF2D,-,8.55567894958242
ELMOD3,MEF2D,-,8.16991957567869
C2CD2,MEF2D,-,8.12807417697304
CORIN,MEF2D,-,8.25124189835629
SPATS1,MEF2D,-,8.10912869518122
BARHL1,MEF2D,-,8.17408162900637
ZWINT,MEF2D,-,8.12945826898569
LRRC32,MEF2D,-,8.99849813307537
PTPN2,MEF2D,-,8.12913484265582
ELOF1,MEF2D,-,8.12395070287627
CNOT6L,MEF2D,-,8.52618646581433
TRIO,MEF2D,-,8.14671933305933
NME5,MEF2D,-,8.12570141999266
HNRNPH1,MEF2D,-,8.19075320525398
TMEM244,MEF2D,-,8.12053139779192
NUB1,MEF2D,-,8.17478274731926
RSPO2,MEF2D,-,8.57839698477454
PARP10,MEF2D,-,9.15197994497533
LINC01588,MYBL1,-,7.78878579976908
ARID4A,MYBL1,-,8.70583862276833
SHBG,MYBL1,-,8.17450513624706
PIPOX,MYBL1,-,7.83654496042254
TPK1,MYBL1,-,8.06136940841462
RUFY3,MYBL1,-,8.49460493565621
PRKAR2B,MYBL1,-,7.7768025895384
NCAPG2,MYBL1,-,8.00221224322591
SLC44A2,NFKB1,-,9.52170513453749
CLCN2,NFKB1,-,10.0450667474405
TRIP13,NFKB1,-,9.74936075666679
ICA1,NFKB1,-,9.4706732815165
P3H1,SMAD3,-,7.29860263911285
SHTN1,SMAD3,-,7.29860263911285
LRRFIP2,SMAD3,-,7.34520719868102
SPATS1,SMAD3,-,7.51796773163645
CRB3,SMAD3,-,7.60003437500682
TUG1,SMAD3,-,7.41935196445883
GRM2,SMAD3,-,7.92981736690569
RSPO2,SMAD3,-,7.1512528548963
RNF41,TGIF1,-,9.68051015027406
MAN2C1,TGIF1,-,9.67875514851906
RNF41,TGIF2,-,8.99410770388521
WFIKKN2,TGIF2,-,8.74566492351157
DDHD1,TGIF2,-,8.69387423286702
MAN2C1,TGIF2,-,8.97471573591324
EZH1,TGIF2,-,8.75648665805818
ETV5,TGIF2,-,8.69503395377873
PRKACB,RUNX2,-,6.35632254356508
HIPK1,RUNX2,-,6.21703254439353
NARS2,RUNX2,-,6.26131350849988
CORO1C,RUNX2,-,6.01998523524549
EML1,RUNX2,-,6.94412111436398
ITGAL,RUNX2,-,6.66704005561335
CD22,RUNX2,-,5.93725833785954
TBR1,RUNX2,-,6.13462705416338
HDAC11,RUNX2,-,6.5405987906319
SMIM40,RUNX2,-,6.34091114020602
KCNT1,RUNX2,-,5.89293443336692
FGF13,RUNX2,-,6.35632254356508
LRRC32,RUNX2,-,6.35632254356508
SIAE,RUNX2,-,6.35632254356508
ITPK1,RUNX2,-,6.21604534740403
GSC,RUNX2,-,6.35632254356508
PDIA2,RUNX2,-,6.32121729599749
ZC3H7A,RUNX2,-,6.35632254356508
DNAJC7,RUNX2,-,6.48073300416582
P4HB,RUNX2,-,6.06468679983049
DGKD,RUNX2,-,6.05727826263748
MYH9,RUNX2,-,5.98423244974926
GASK1A,RUNX2,-,5.99102040612421
NISCH,RUNX2,-,5.93725833785954
LAP3,RUNX2,-,6.20194599462133
PDE4D,RUNX2,-,6.21703254439353
HNRNPH1,RUNX2,-,6.12405431370905
F13A1,RUNX2,-,6.33459789497583
LY6G6C,RUNX2,-,6.13491024454995
SPATS1,RUNX2,-,6.14856682097832
PON3,RUNX2,-,5.89293443336692
NFE4,RUNX2,-,5.89293443336692
NAMA,RUNX2,-,6.21703254439353
PADI2,MGA,-,5.96171557070624
ARHGEF10L,MGA,-,5.96171557070624
PTAFR,MGA,-,5.96171557070624
ARTN,MGA,-,5.98203399756934
PRKACB,MGA,-,5.61691581010393
OSBPL5,MGA,-,5.67178845375227
STIM1,MGA,-,5.72241388727668
TMEM262,MGA,-,5.60840070555039
KLRK1,MGA,-,5.93563869111136
PTPRB,MGA,-,5.60840070555039
PXN,MGA,-,6.0707585000102
OGFOD2,MGA,-,5.53296424638351
MYCBP2-AS1,MGA,-,6.32269698828402
ITPK1,MGA,-,6.05187375693984
CCDC9B,MGA,-,5.98203399756934
AKAP13,MGA,-,5.53527409439753
PDIA2,MGA,-,5.53296424638351
IL4R,MGA,-,6.05187375693984
ATXN2L,MGA,-,5.91339510261881
CNEP1R1,MGA,-,6.12232534841647
TMEM102,MGA,-,5.54956089514259
ETV4,MGA,-,6.02159816731263
HDAC5,MGA,-,6.02159816731263
MAP3K14,MGA,-,5.67575562051173
DTNA,MGA,-,6.25095661697406
RFX1,MGA,-,5.93281081857128
NWD1,MGA,-,5.53296424638351
LILRB1,MGA,-,5.93281081857128
SSC5D,MGA,-,5.72241388727668
OTOF,MGA,-,5.69879572337823
PLCG1,MGA,-,6.05187375693984
SLCO4A1,MGA,-,5.53773514245242
CEP63,MGA,-,6.30226237086769
LINC01091,MGA,-,5.81839934600748
MATR3,MGA,-,5.63846232355626
F13A1,MGA,-,6.91205809031698
ZSCAN9,MGA,-,5.72241388727668
PON3,MGA,-,5.58689547514999
XKR5,MGA,-,6.02159816731263
ZHX2,MGA,-,5.95655733230756
GPAA1,MGA,-,6.32269698828402
FGD3,MGA,-,5.78125369768448
LRRC8A,MGA,-,6.05187375693984
LINC01503,MGA,-,5.72241388727668
HUWE1,MGA,-,5.53773514245242
PAK3,MGA,-,5.94865333177873
IRAK1,MGA,-,5.69879572337823
GDI1,MGA,-,5.58689547514999
ARHGEF10L,MGA,-,5.69879572337823
P3H1,MGA,-,6.01913711925773
ITGB1-DT,MGA,-,5.5398801045809
SH2D4B,MGA,-,5.95655733230756
RHOG,MGA,-,5.54956089514259
CD44,MGA,-,6.01913711925773
TCIRG1,MGA,-,5.56801073207963
PRR4,MGA,-,5.61691581010393
RNF31,MGA,-,5.59424059997976
FBLN5,MGA,-,5.5398801045809
PAK6,MGA,-,5.58689547514999
WSB1,MGA,-,6.12232534841647
MAP2K2,MGA,-,6.01913711925773
LINC01766,MGA,-,6.02159816731263
ARHGAP33,MGA,-,5.56801073207963
SSC5D,MGA,-,5.76709359211385
ABCB6,MGA,-,5.91296909379715
MED15,MGA,-,5.61691581010393
METTL6,MGA,-,6.05187375693984
FBXL2,MGA,-,5.64116089752476
FYCO1,MGA,-,5.61691581010393
NT5DC2,MGA,-,5.56801073207963
IFT122,MGA,-,5.54956089514259
CLCN2,MGA,-,5.53773514245242
CLCN2,MGA,-,5.78125369768448
CCN2,MGA,-,5.61691581010393
CCZ1B,MGA,-,6.12232534841647
RHBDD2,MGA,-,5.95655733230756
DTX2,MGA,-,5.64537818175365
CSGALNACT1,MGA,-,6.0707585000102
AKNA,MGA,-,5.54956089514259
LCN8,MGA,-,5.95655733230756
FHAD1,OLIG1,-,7.06913034976345
ST7L,OLIG1,-,7.33322404138325
KMT2D,OLIG1,-,7.25610595819511
LYRM9,OLIG1,-,6.8979857141158
C2,OLIG1,-,7.23910576408482
TSPAN12,OLIG1,-,6.95666337815715
POMK,OLIG1,-,7.05898270364173
ETFBKMT,OLIG1,-,6.89521659405755
TMEM102,OLIG1,-,6.89900251387569
ACOX2,OLIG1,-,6.89771781415099
MYH15,OLIG1,-,6.80317276866248
CEP63,OLIG1,-,8.05279821075764
PGM5P3-AS1,OLIG1,-,7.32016251811573
PHF12,CEBPG,-,6.84554464167274
NSRP1,CEBPG,-,6.95505218454338
EZH1,CEBPG,-,6.9581805374159
AGAP1,CEBPG,-,7.07483815892784
GNAT1,CEBPG,-,7.34967493924319
SLC38A6,CEBPG,-,6.84892470589636
PIPOX,CEBPG,-,7.37987861732765
MYO1D,CEBPG,-,6.97886250735275
HOXD11,CEBPG,-,7.03745254207054
EBF2,CEBPG,-,7.33413206504962
ZNF436-AS1,FOXO4,-,5.41706615454927
PPT1,FOXO4,-,5.56097231217708
PRKACB,FOXO4,-,5.39783787677906
ST7L,FOXO4,-,5.36031125316095
LINC01138,FOXO4,-,5.10760232587382
PIP4K2A,FOXO4,-,5.03567772799398
ANXA11,FOXO4,-,5.39783787677906
GLUD1,FOXO4,-,5.35118315552412
XPNPEP1,FOXO4,-,5.35118315552412
TMEM262,FOXO4,-,5.44948335509264
NARS2,FOXO4,-,5.03567772799398
RAB30,FOXO4,-,5.35118315552412
OLR1,FOXO4,-,5.35118315552412
ST8SIA1,FOXO4,-,5.56097231217708
ETFBKMT,FOXO4,-,5.10760232587382
RAB21,FOXO4,-,5.03567772799398
IGF1,FOXO4,-,5.26714388433806
LINC00327,FOXO4,-,5.26162796170807
RUBCNL,FOXO4,-,5.26883379088667
ITPK1,FOXO4,-,5.36031125316095
MYLK3,FOXO4,-,5.41706615454927
TERF2,FOXO4,-,5.42095551016084
RAI1,FOXO4,-,5.35118315552412
LYRM9,FOXO4,-,5.39783787677906
NF1,FOXO4,-,5.10760232587382
PSMB3,FOXO4,-,5.48694031858636
CYBC1,FOXO4,-,5.36031125316095
DTNA,FOXO4,-,5.72331580011819
MBP,FOXO4,-,5.48694031858636
PWWP3A,FOXO4,-,5.41706615454927
EPCAM-DT,FOXO4,-,5.10760232587382
REL,FOXO4,-,5.28541975918896
ELMOD3,FOXO4,-,5.03567772799398
C2CD2,FOXO4,-,5.03567772799398
POFUT2,FOXO4,-,5.26162796170807
EFHB,FOXO4,-,5.36031125316095
GADL1,FOXO4,-,5.48694031858636
CD200,FOXO4,-,5.63289691005692
RUFY3,FOXO4,-,5.63289691005692
PRKG2,FOXO4,-,5.28559949246478
RAPGEF2,FOXO4,-,5.28343552849345
TRIO,FOXO4,-,5.41706615454927
F13A1,FOXO4,-,5.03567772799398
SMIM40,FOXO4,-,5.26700857368583
SPATS1,FOXO4,-,5.4887814697307
RUNX2,FOXO4,-,5.39783787677906
ZFAND2A,FOXO4,-,5.48694031858636
TECPR1,FOXO4,-,6.24861038430129
NUB1,FOXO4,-,5.26700857368583
TRMT9B,FOXO4,-,5.42095551016084
ZHX2,FOXO4,-,5.63289691005692
